flight_id	timestamp	altitude	speed	temperature
1004	2024-01-01 01:32:00	60.05102162299660	44.04898205845280	56.37371977587790
1009	2024-01-01 01:33:00	44.92562714092020	37.8752297535209	49.33117461542860
1006	2024-01-01 01:34:00	46.70669001680200	64.57955233565690	51.69072529455190
1009	2024-01-01 01:35:00	49.03173962606590	44.843359661577900	45.992906925169300
1008	2024-01-01 01:36:00	45.24469455835650	48.01260963983380	30.067811765893900
1006	2024-01-01 01:37:00	60.156869450634800	53.001555849957300	29.496516784375500
1008	2024-01-01 01:38:00	43.72689458322700	52.822076428899300	55.89609546692030
1007	2024-01-01 01:39:00	62.51651471399830	57.4656009568107	52.66912076489390
1001	2024-01-01 01:40:00	46.330268011196200	46.20670080161670	54.38662206351090
1000	2024-01-01 01:41:00	54.72396642839360	38.61332061529090	51.34472842062910
1006	2024-01-01 01:42:00	51.664151487628900	36.86334691027680	52.14567403373520
1006	2024-01-01 01:43:00	40.24020191708330	44.207447671571500	59.69023373618790
1007	2024-01-01 01:44:00	49.8011027050921	40.48149525325380	54.44619372401410
1004	2024-01-01 01:45:00	53.33643531450600	46.963832946922400	60.40909350306110
1002	2024-01-01 01:46:00	49.357073128895000	63.07578810759980	51.71461841226600
1007	2024-01-01 01:47:00	36.57293441493720	46.22721794116310	46.99618259480230
1005	2024-01-01 01:48:00	67.01429243526170	46.22349138665440	51.94202862156250
1002	2024-01-01 01:49:00	50.87699482861740	49.83601223744210	41.63822118512700
1000	2024-01-01 01:50:00	42.05697424836480	45.94375008787930	46.20153071088090
1002	2024-01-01 01:51:00	66.20768023467280	49.32608764281810	51.77571308640040
1004	2024-01-01 01:52:00	56.17389809720330	55.408692224813500	51.64318331901010
1002	2024-01-01 01:53:00	37.99830003598390	58.847510547633100	48.93581119997010
1000	2024-01-01 01:54:00	39.55505253600120	60.03213199739020	36.11815289825790
1004	2024-01-01 01:55:00	47.77605280112160	70.5685222073102	56.364095464207100
1009	2024-01-01 01:56:00	52.97306978849820	55.69359446172440	58.34228406599550
1006	2024-01-01 01:57:00	56.227998314639200	72.34478901349310	66.43690495252240
1006	2024-01-01 01:58:00	59.50178479528570	42.23518191940360	54.41775996588730
1008	2024-01-01 01:59:00	55.39572406400140	70.91284902424580	50.01461834191480
1009	2024-01-01 02:00:00	63.46745978641000	46.1962394578041	39.8697049038985
1009	2024-01-01 02:01:00	51.2679315968047	47.17981069236960	64.92017869361060
1002	2024-01-01 02:02:00	42.403606195217800	48.80127452577130	52.47832976874020
1006	2024-01-01 02:03:00	49.966491303410300	47.81379288841270	51.933731738254600
1000	2024-01-01 02:04:00	49.31019339654210	50.85840396726500	47.45943801821150
1003	2024-01-01 02:05:00	24.21784570337510	44.199719975115600	46.82030433565140
1003	2024-01-01 02:06:00	44.386331409043400	58.299621730713700	56.88266734050850
1004	2024-01-01 02:07:00	53.14203732950450	44.471649653788200	39.78559377341410
1006	2024-01-01 02:08:00	45.75784434788210	56.55610398252890	66.2543185915878
1006	2024-01-01 02:09:00	43.53790638177000	65.27723619523770	64.07526457538370
1003	2024-01-01 02:10:00	59.113761958045600	46.4289763019226	46.45938453132910
1006	2024-01-01 02:11:00	40.834541752245600	57.94383417979180	41.361354341269600
1002	2024-01-01 02:12:00	57.11622650470820	55.591592889031800	29.847940116445900
1005	2024-01-01 02:13:00	36.67255529211720	72.5288688221975	37.48586127515770
1001	2024-01-01 02:14:00	77.60761935726180	44.9516943515505	57.29911492882870
1009	2024-01-01 02:15:00	47.843144730987400	57.95071616805780	53.153418589006500
1008	2024-01-01 02:16:00	46.76734710703940	33.73988908223450	54.93653565306090
1004	2024-01-01 02:17:00	61.430659028899200	45.04141589263190	31.544203646758400
1005	2024-01-01 02:18:00	45.81295159193550	53.53392837596910	46.04184379897340
1003	2024-01-01 02:19:00	64.54927808325670	63.93159969089780	63.67272806282080
1009	2024-01-01 02:20:00	53.71593830486530	37.74066635015800	49.03972594680650
1006	2024-01-01 02:21:00	48.81602099453770	57.86090640741110	37.27705265376020
1008	2024-01-01 02:22:00	47.74994096629620	49.36776543517040	48.883976691571000
1006	2024-01-01 02:23:00	62.075921704302600	34.784723466076900	42.2898258163475
1000	2024-01-01 02:24:00	52.30487214603500	51.8158684594879	53.33679059945400
1000	2024-01-01 02:25:00	54.3230873119077	67.09161232978210	50.20545378887720
1008	2024-01-01 02:26:00	55.41001872603630	38.79577340088380	55.432966640822900
1008	2024-01-01 02:27:00	51.32936185222690	48.90062284629820	37.82076373234890
1003	2024-01-01 02:28:00	55.19872226349980	40.13361015360430	45.51283431334900
1008	2024-01-01 02:29:00	48.81676577319010	45.31417068089980	60.90434341399110
1002	2024-01-01 02:30:00	49.501913681734200	64.32170143524630	36.45719945564520
1006	2024-01-01 02:31:00	38.808850719732900	47.284755245086200	39.96887983960020
1005	2024-01-01 02:32:00	52.977602509184000	64.01565737515330	51.99297309992060
1007	2024-01-01 02:33:00	32.804589932877800	61.09054047931590	52.86729839083790
1008	2024-01-01 02:34:00	52.83558070610910	46.37262086515550	45.1115015725723
1004	2024-01-01 02:35:00	47.193839838351900	44.974005393937700	47.2156711736115
1000	2024-01-01 02:36:00	53.74585109450980	41.04001193185500	55.33225561555640
1002	2024-01-01 02:37:00	39.511716659183200	40.69118805806600	58.49635001759870
1009	2024-01-01 02:38:00	28.80642631961360	53.53207394507840	39.30778334710240
1007	2024-01-01 02:39:00	46.491346930264600	49.802146847850300	53.6431952062795
1005	2024-01-01 02:40:00	39.54087331142900	43.76394565070790	65.12016000005720
1007	2024-01-01 02:41:00	32.19443316789520	34.51237077876720	48.84107938638870
1008	2024-01-01 02:42:00	57.6798326969457	51.06178767822210	39.201608462114800
1003	2024-01-01 02:43:00	66.0123822714204	45.304478209386700	38.73908091172780
1000	2024-01-01 02:44:00	42.0304856422545	48.04702304417910	48.39262558688140
1000	2024-01-01 02:45:00	49.242291727785500	53.04661828698080	60.35847304867620
1009	2024-01-01 02:46:00	46.92214383320190	24.981971386121400	49.59244150153380
1003	2024-01-01 02:47:00	43.41101578023800	34.66725396290880	51.89231979905930
1006	2024-01-01 02:48:00	56.63737213888020	72.96443076805190	40.036583178262000
1001	2024-01-01 02:49:00	60.101414604286200	44.93389493300380	59.831176329765500
1002	2024-01-01 02:50:00	41.313928107344000	24.82566897602470	38.543414288346500
1000	2024-01-01 02:51:00	50.447668670949000	35.50059820483750	44.95503515728370
1004	2024-01-01 02:52:00	62.84533033933890	74.84467368641430	56.299148620462900
1000	2024-01-01 02:53:00	56.890362032149700	42.9700253973016	29.60568501680070
1007	2024-01-01 02:54:00	58.37697438400490	61.590152448971600	51.73961149685710
1000	2024-01-01 02:55:00	63.679853074424100	51.211179983372100	39.60926433608220
1000	2024-01-01 02:56:00	63.5484517237325	45.150329625010300	50.16549398909110
1001	2024-01-01 02:57:00	60.28642630303070	57.75445470763090	46.479443922880600
1001	2024-01-01 02:58:00	51.44937414781180	26.156433246437100	71.05834825348490
1005	2024-01-01 02:59:00	46.17516982541910	35.58867380143400	46.06878810800090
1006	2024-01-01 03:00:00	51.034777653131900	45.07648987860440	68.42651372883340
1004	2024-01-01 03:01:00	44.65593313976630	36.570956017303900	55.86952291183380
1000	2024-01-01 03:02:00	30.475131269893200	44.19222211496030	41.98541029270270
1000	2024-01-01 03:03:00	47.2050093419996	58.53713045682830	53.30810925259760
1002	2024-01-01 03:04:00	53.5752624383722	51.32136721335980	46.955902536621900
1001	2024-01-01 03:05:00	44.127305822338200	63.306170355095900	52.421574907412300
1004	2024-01-01 03:06:00	48.07220212761390	51.95375284351740	42.86109012566730
1009	2024-01-01 03:07:00	48.45963284033270	59.92460831494530	66.90177633345960
1005	2024-01-01 03:08:00	63.56856774218890	49.359296998715000	59.25398090796730
1006	2024-01-01 03:09:00	46.40562725975100	44.097245166402200	50.31781568161590
1003	2024-01-01 03:10:00	63.56633382183450	64.80568055541890	67.29114768069530
1006	2024-01-01 03:11:00	22.875095081520300	42.90649712063930	50.74279244082850
1007	2024-01-01 03:12:00	63.478557813290400	53.438448231243000	60.97624964861160
1000	2024-01-01 03:13:00	62.97406114862620	57.68897363224470	50.38300587522420
1005	2024-01-01 03:14:00	59.022546733891900	58.41492704470860	53.93887594810580
1007	2024-01-01 03:15:00	29.880819967962300	38.3455732977998	49.18561219057220
1004	2024-01-01 03:16:00	60.188869952224800	60.519504058282700	50.95301353873940
1003	2024-01-01 03:17:00	49.498808243247500	40.2104475389273	51.70531860388000
1001	2024-01-01 03:18:00	24.706625600753400	58.10703655349990	43.30268167511610
1005	2024-01-01 03:19:00	62.981777078347000	55.35173471049100	45.98931333076910
1005	2024-01-01 03:20:00	64.44173078548970	58.186306617799000	47.832449835138300
1000	2024-01-01 03:21:00	30.954879281348300	37.94996478900970	52.29711016802300
1008	2024-01-01 03:22:00	51.75421075300110	55.879297427343900	49.694209804965300
1005	2024-01-01 03:23:00	63.885911214441800	60.85593676408170	61.730325338257100
1002	2024-01-01 03:24:00	62.30161313457150	51.933957831617400	58.471183189796400
1003	2024-01-01 03:25:00	58.36061051159520	41.81383320395420	48.03672443974630
1003	2024-01-01 03:26:00	23.527471201024900	59.1974761432799	63.81783897451940
1002	2024-01-01 03:27:00	57.29542766635810	51.1391962810077	68.73020623575460
1009	2024-01-01 03:28:00	47.81896101626060	33.25555736172300	29.56173705077880
1002	2024-01-01 03:29:00	59.95857528718490	41.0381053768334	59.32290085066280
1002	2024-01-01 03:30:00	52.561614584338200	44.737054687730300	43.07015802668500
1003	2024-01-01 03:31:00	49.80118389711140	65.05818287639660	58.007480213233000
1006	2024-01-01 03:32:00	56.409038494092400	63.30183086306210	62.38237940646430
1003	2024-01-01 03:33:00	48.28086628928240	63.26968531056680	41.23007405489450
1008	2024-01-01 03:34:00	49.75722720108060	52.32360277683870	31.476729009842400
1000	2024-01-01 03:35:00	44.44776000871240	59.135947917792000	58.35434088215870
1007	2024-01-01 03:36:00	33.94591008815440	38.59220591314110	51.35402482483610
1006	2024-01-01 03:37:00	55.67853473771270	50.06803098392770	33.31561246097370
1001	2024-01-01 03:38:00	41.939696803294300	54.516327016496000	75.29564505462820
1007	2024-01-01 03:39:00	47.99208133959270	39.251009426908800	56.24419412256550
1000	2024-01-01 03:40:00	52.86973958453930	52.0991208964187	56.70100040125150
1008	2024-01-01 03:41:00	29.14782356434560	66.86639185804340	63.65817752562050
1008	2024-01-01 03:42:00	31.386510963231800	55.58769784560630	44.19176047153500
1001	2024-01-01 03:43:00	47.00261423390800	59.175452066641200	51.30454112088680
1006	2024-01-01 03:44:00	54.545634822996600	25.475930765677400	36.80678086220240
1009	2024-01-01 03:45:00	57.44038270649160	65.57968849152920	43.920515527148200
1002	2024-01-01 03:46:00	34.08685504124090	48.1387765224783	53.856600004692400
1006	2024-01-01 03:47:00	56.36631484412820	42.313136859299600	33.347153328675500
1009	2024-01-01 03:48:00	47.549303816836600	48.2536214819007	43.63710454321920
1008	2024-01-01 03:49:00	41.16842754903520	35.14977841719100	40.72066040062280
1003	2024-01-01 03:50:00	43.514481439406300	60.47942061752140	51.42092245620350
1000	2024-01-01 03:51:00	58.018573320401700	46.64604277226210	55.747012616653500
1001	2024-01-01 03:52:00	52.74005785085570	42.61369187973930	57.42152804376460
1000	2024-01-01 03:53:00	50.50306522755320	48.31944934311640	59.98816644778150
1004	2024-01-01 03:54:00	52.434957388079	61.180156545761400	63.72116846572370
1004	2024-01-01 03:55:00	59.28097776616190	51.31458400781220	56.07245453683410
1006	2024-01-01 03:56:00	49.02900432596680	35.903062304665300	68.87335898894420
1008	2024-01-01 03:57:00	50.543188864542400	54.64980829741080	51.19502521264680
1008	2024-01-01 03:58:00	61.38170740137810	40.71020045677380	48.26678845749450
1002	2024-01-01 03:59:00	46.684133757368400	28.438989686251800	56.0730736336004
1002	2024-01-01 04:00:00	56.18140595280680	64.96007212717180	47.83588825007410
1002	2024-01-01 04:01:00	44.962955193268600	54.57229874827690	68.5256472877505
1003	2024-01-01 04:02:00	45.84132658588220	49.21729336196590	61.30983473135210
1007	2024-01-01 04:03:00	48.95950243200360	46.54390485303300	57.50278144199510
1005	2024-01-01 04:04:00	55.15272852986770	63.97079500733320	51.31419344041350
1007	2024-01-01 04:05:00	61.94181962551070	80.87155150198410	45.92522828585140
1000	2024-01-01 04:06:00	50.96545263538780	54.48780518566520	57.013250045677600
1007	2024-01-01 04:07:00	35.00163088676460	39.70365317672120	38.729025481530400
1003	2024-01-01 04:08:00	56.31446293533940	48.45534481132020	65.34363533441020
1000	2024-01-01 04:09:00	74.53842174145710	54.30572672094050	48.22363294614630
1007	2024-01-01 04:10:00	51.0866883106735	26.504716930081300	53.05106733240730
1003	2024-01-01 04:11:00	32.912323608204200	53.34499201778120	40.90398923806710
1005	2024-01-01 04:12:00	51.696528894708500	54.36425129493080	57.22986263119220
1007	2024-01-01 04:13:00	49.96987396816160	63.263421979872200	45.462583871616700
1003	2024-01-01 04:14:00	49.128911566376100	62.221233023730500	56.49228790305100
1002	2024-01-01 04:15:00	59.454098999771300	51.111721602895400	57.57393468977390
1008	2024-01-01 04:16:00	63.782747863357200	65.14636906580360	43.52367886411460
1002	2024-01-01 04:17:00	56.83585745201080	70.35678319038760	38.764708790860100
1008	2024-01-01 04:18:00	48.66941915328930	50.279514552444600	65.31899916544550
1001	2024-01-01 04:19:00	61.256787843696300	54.181870784677500	48.077009659709200
1001	2024-01-01 04:20:00	35.06170358785760	32.32702646889420	52.24848816045640
1001	2024-01-01 04:21:00	42.839438792660100	35.49026737558910	54.85464524646740
1005	2024-01-01 04:22:00	43.9537222139827	41.61803685990480	37.462998701017800
1002	2024-01-01 04:23:00	49.690493520680700	45.56381695482950	54.626661368198900
1008	2024-01-01 04:24:00	55.06734662486840	39.03876975261930	50.99126536154640
1003	2024-01-01 04:25:00	47.992870516627200	49.64004588022760	43.564693022956100
1000	2024-01-01 04:26:00	40.939642054977300	45.86290832325380	38.43464015162270
1003	2024-01-01 04:27:00	59.7485028469613	60.70895231339620	56.0588554795727
1000	2024-01-01 04:28:00	47.64543277795310	45.25226354516290	61.277120081948800
1004	2024-01-01 04:29:00	51.021289208710300	27.132820517845100	51.78590517392800
1003	2024-01-01 04:30:00	55.510677454759100	51.2575117253542	35.65534658150310
1007	2024-01-01 04:31:00	50.388776079229500	49.85801975588660	39.426671828252700
1007	2024-01-01 04:32:00	50.432716947442900	41.379501185955100	45.67876290675950
1006	2024-01-01 04:33:00	60.3047342043583	50.94999883497040	65.6461974116075
1002	2024-01-01 04:34:00	51.513694745703800	39.24735411773670	47.53249337901120
1000	2024-01-01 04:35:00	58.62796985790490	53.298399536233400	45.314310772018000
1000	2024-01-01 04:36:00	55.446674443183900	76.32924436929850	33.26515200323890
1002	2024-01-01 04:37:00	70.16887544186920	31.943945270932300	43.43315209889890
1005	2024-01-01 04:38:00	54.094134178691300	44.8375791299084	37.6706364600917
1006	2024-01-01 04:39:00	56.37973270150770	43.23494878550860	39.968201690772
1005	2024-01-01 04:40:00	61.01656713996370	45.667401165124600	51.199506801587400
1005	2024-01-01 04:41:00	50.6361775995017	60.199245795969700	45.988357943888200
1005	2024-01-01 04:42:00	43.62146903270560	55.42826559319030	66.99494452671350
1002	2024-01-01 04:43:00	45.258544188765400	58.487665026064200	60.780033727074800
1005	2024-01-01 04:44:00	45.35493074497510	50.304955047536000	43.91116062189660
1007	2024-01-01 04:45:00	40.49669031803280	36.77900680055140	40.83182158259490
1001	2024-01-01 04:46:00	53.17805169201880	38.8531463874002	63.82641935664190
1004	2024-01-01 04:47:00	43.70483451950920	57.46259707466590	66.60042489483480
1000	2024-01-01 04:48:00	51.948528212018500	51.70831898413300	28.05751756454470
1000	2024-01-01 04:49:00	48.41325556289360	62.60207406078840	50.92857623971700
1004	2024-01-01 04:50:00	49.58378506707490	52.93262103246800	47.481216921032700
1002	2024-01-01 04:51:00	55.560566478288600	38.16985006667880	56.491201400599400
1003	2024-01-01 04:52:00	44.58100875611450	44.78098185816850	69.42668124161500
1002	2024-01-01 04:53:00	56.38891045936770	55.6481414968293	45.15942980672200
1000	2024-01-01 04:54:00	65.67307866638950	57.10332496238630	29.39301485336090
1000	2024-01-01 04:55:00	53.431090829517600	58.551086321546900	55.790077001492600
1004	2024-01-01 04:56:00	42.179043147275300	39.51475886794810	63.89964068604200
1005	2024-01-01 04:57:00	43.849819886602000	37.98969833923080	46.96240218480230
1002	2024-01-01 04:58:00	47.51737099214880	48.101974802525800	42.949625198603400
1008	2024-01-01 04:59:00	44.051097029304300	64.40073516533450	45.62740594622300
1004	2024-01-01 05:00:00	40.0881969038995	43.06131679191980	58.502053671312300
1007	2024-01-01 05:01:00	51.54407276961690	54.54971890600970	45.4553905871502
1000	2024-01-01 05:02:00	47.78802668274200	54.55061138938970	53.28760300342850
1004	2024-01-01 05:03:00	51.89720883558060	57.60772749670610	50.2780291573994
1002	2024-01-01 05:04:00	61.86387412215290	66.6444025394821	49.24620387577230
1000	2024-01-01 05:05:00	47.636471660756400	65.61906424766110	57.012923267522300
1003	2024-01-01 05:06:00	38.145799953196900	44.05394166160500	45.214201001358100
1004	2024-01-01 05:07:00	46.01107507746450	29.02104558691330	45.69413439817720
1006	2024-01-01 05:08:00	57.704252171166400	43.214706646352600	57.97602849999750
1000	2024-01-01 05:09:00	56.76770270716960	50.75672294047240	40.13074675831350
1002	2024-01-01 05:10:00	55.18639647613570	46.38354722314340	41.19779809177670
1001	2024-01-01 05:11:00	43.75293276837900	69.67898942928140	37.39685708656410
1008	2024-01-01 05:12:00	57.51902618032700	50.18780304316450	58.49010913276550
1009	2024-01-01 05:13:00	59.76899078037070	56.537118802561900	48.947630319187300
1005	2024-01-01 05:14:00	43.04578370110020	52.172143096473400	36.863848539209300
1009	2024-01-01 05:15:00	49.584299024574800	46.53366816509180	58.53808562309070
1002	2024-01-01 05:16:00	70.20401963682110	30.751883220373300	44.444578384245600
1007	2024-01-01 05:17:00	42.60125723536610	49.213823614585100	41.28321921163120
1007	2024-01-01 05:18:00	32.949133307562800	82.54647293154130	48.04321441123050
1001	2024-01-01 05:19:00	63.82904434464800	37.555416001621700	64.78723609467890
1005	2024-01-01 05:20:00	61.3660477170456	31.851269556257800	46.0503780350343
1006	2024-01-01 05:21:00	45.430326764225800	69.3638930256891	55.753388641155800
1001	2024-01-01 05:22:00	48.870082181319100	57.42082969869340	57.27080020450950
1009	2024-01-01 05:23:00	37.75064949811050	51.874198805234400	54.43273298006410
1001	2024-01-01 05:24:00	50.88952272609700	63.626738623670600	62.71071649674260
1009	2024-01-01 05:25:00	61.659137153714000	41.68498057043900	42.92883995367720
1000	2024-01-01 05:26:00	44.57395158241720	48.93405239085350	39.56665156949660
1007	2024-01-01 05:27:00	58.771019787862900	59.55154116900820	39.370333439750100
1000	2024-01-01 05:28:00	54.63723857390430	71.10354367820400	48.55531584700210
1008	2024-01-01 05:29:00	55.778168908811400	38.31455685343390	40.52953342159470
1005	2024-01-01 05:30:00	45.15690819413630	62.80734458560390	51.47540911865330
1006	2024-01-01 05:31:00	46.453758170665100	53.81839060840980	50.769884197248900
1009	2024-01-01 05:32:00	31.532275655286000	51.63061067429420	60.18573303186040
1006	2024-01-01 05:33:00	44.33330587489890	49.922707777452600	52.9114430823604
1009	2024-01-01 05:34:00	61.63485458031260	36.15353379305400	45.83848144138550
1002	2024-01-01 05:35:00	40.70667805897730	59.63088998213030	54.10849204432680
1001	2024-01-01 05:36:00	42.19698346143100	42.17730979673670	39.69805980102060
1008	2024-01-01 05:37:00	56.40189823707120	39.20309297497650	49.61859311975680
1007	2024-01-01 05:38:00	54.02768291993090	58.85458958900340	53.194012335955800
1009	2024-01-01 05:39:00	56.89863249796300	57.89134025146680	51.293175981501300
1006	2024-01-01 05:40:00	38.36779459909600	50.79000083611060	54.15065094935980
1008	2024-01-01 05:41:00	75.64057949300350	60.79543620811640	43.559539842872100
1003	2024-01-01 05:42:00	37.8424662583275	64.25936581479120	61.52031402809520
1003	2024-01-01 05:43:00	51.54247313734070	63.082240778255400	68.22168949395710
1000	2024-01-01 05:44:00	48.413445041314100	44.7172102659802	33.973238551414100
1007	2024-01-01 05:45:00	38.13358482634950	60.14104931279710	37.84402004045750
1002	2024-01-01 05:46:00	46.297905771867500	52.11640977508650	50.43083008024390
1006	2024-01-01 05:47:00	50.233076008858700	67.25907770352370	47.43449019447130
1001	2024-01-01 05:48:00	43.5002678813653	48.76271663732830	68.96412405772780
