
flight_id	timestamp	flap_position	engine_thrust	yaw
1008	2024-01-01 00:29:00	61.538941345384900	54.762527600872200	57.52130949127640
1007	2024-01-01 00:30:00	41.39453427451370	65.22438909756550	44.31827772077700
1005	2024-01-01 00:31:00	43.46322946251940	45.80915148012920	41.53545508731350
1003	2024-01-01 00:32:00	43.356177085040300	36.644309802985500	31.992255412118200
1006	2024-01-01 00:33:00	49.132777508585	43.30940516034280	46.13365802285690
1002	2024-01-01 00:34:00	50.59913237091260	44.37203069247970	57.731815128101400
1009	2024-01-01 00:35:00	53.24177308597000	66.04527927736290	41.27096324673500
1007	2024-01-01 00:36:00	69.73104868081900	57.364137445360100	50.17872106467710
1000	2024-01-01 00:37:00	57.21278129249050	43.625434756823900	47.75790728205930
1002	2024-01-01 00:38:00	44.852083005003400	58.084111769327000	43.33376444031950
1004	2024-01-01 00:39:00	49.967256209441800	48.70418888908020	58.37705599375890
1004	2024-01-01 00:40:00	65.04942189115210	66.34551692076970	66.42272281165900
1009	2024-01-01 00:41:00	57.81879842604120	46.662987553109500	60.043379436417000
1001	2024-01-01 00:42:00	64.9178216342406	34.611107429214100	43.040635975492900
1009	2024-01-01 00:43:00	45.1731673635265	48.13248933499320	69.92365663845950
1007	2024-01-01 00:44:00	42.883384614236900	46.668456679227000	60.014029102300700
1004	2024-01-01 00:45:00	43.029552986405800	36.56773352051680	45.42642931035710
1006	2024-01-01 00:46:00	45.98013508863870	55.85911757278310	42.246736178880900
1006	2024-01-01 00:47:00	39.36716990229510	64.24718830317050	61.210392638449200
1004	2024-01-01 00:48:00	52.9519306170842	38.77515676277130	51.737692019572700
1007	2024-01-01 00:49:00	53.12387243411650	59.72710392922170	41.49235151312270
1008	2024-01-01 00:50:00	63.38777970421060	43.93369172677860	48.518910205281200
1003	2024-01-01 00:51:00	32.39737499419990	49.75281443376730	45.92803182118640
1003	2024-01-01 00:52:00	40.558724435375800	48.70227775601540	41.75940881311960
1007	2024-01-01 00:53:00	58.05580474530730	49.75289134931080	60.14586253261470
1000	2024-01-01 00:54:00	51.83473118711570	54.73082671995060	57.81724188314310
1003	2024-01-01 00:55:00	50.44802456387940	39.758173595522700	58.38541477559260
1005	2024-01-01 00:56:00	62.63853839910120	62.93300109106230	58.24670393319510
1003	2024-01-01 00:57:00	39.9004579732384	55.03542756716760	40.839662552924000
1005	2024-01-01 00:58:00	42.71270607345980	58.35582776339730	43.96312728203000
1004	2024-01-01 00:59:00	41.53488155556390	42.19934047074890	64.58657522937660
1008	2024-01-01 01:00:00	29.870919561066400	38.85226138962750	51.080121224390000
1009	2024-01-01 01:01:00	51.32817533416270	61.82713431874400	35.29529306295700
1008	2024-01-01 01:02:00	44.77147412963710	38.42250754136200	52.16944327595750
1003	2024-01-01 01:03:00	42.670991915082200	51.493052412254400	56.54791261668130
1003	2024-01-01 01:04:00	40.86574873682700	60.189958316879400	55.24041437370210
1007	2024-01-01 01:05:00	49.82253307581610	48.73198030895140	40.62130396838360
1009	2024-01-01 01:06:00	42.01460485441240	61.70077063029630	68.86721559257550
1003	2024-01-01 01:07:00	52.21567527608240	47.284416962061700	34.994054128912500
1001	2024-01-01 01:08:00	54.591801673348600	37.225820012189700	51.108964301634100
1001	2024-01-01 01:09:00	47.054223595000000	53.741725411088200	67.36552852766080
1000	2024-01-01 01:10:00	46.37532360240570	51.98296033714450	55.91657083935450
1004	2024-01-01 01:11:00	51.854910003184900	76.8797624380741	58.36219569051360
1005	2024-01-01 01:12:00	49.711502798657300	40.5489113388698	39.46835850829870
1008	2024-01-01 01:13:00	63.30159355354730	47.48152894670650	53.470464575968700
1004	2024-01-01 01:14:00	53.182655375602000	42.69134379816280	49.63397337305050
1005	2024-01-01 01:15:00	60.955860002743100	48.57515418428200	38.69955830835640
1005	2024-01-01 01:16:00	56.10511002359010	48.171975675936300	58.65071489474960
1002	2024-01-01 01:17:00	36.81581859873610	41.277001779394900	41.805132613493300
1003	2024-01-01 01:18:00	44.417351241943500	54.68237609696890	42.99075367831470
1000	2024-01-01 01:19:00	49.51902576957340	47.85856127910540	54.32579322084850
1003	2024-01-01 01:20:00	58.68444310595930	63.4548296788392	48.56754554354990
1000	2024-01-01 01:21:00	69.27812997438570	43.514428767113500	51.69288023656010
1004	2024-01-01 01:22:00	45.1585286911279	68.61373071318220	47.955003412301600
1007	2024-01-01 01:23:00	50.552560982866800	52.75874006375150	64.13060843504040
1007	2024-01-01 01:24:00	57.999112816883900	62.71333439585100	40.74969352761380
1004	2024-01-01 01:25:00	49.42172491694110	51.15453465622870	45.351912197939900
1009	2024-01-01 01:26:00	66.44096777852460	42.19345600144030	54.81171557579230
1001	2024-01-01 01:27:00	36.52213024787490	47.364790798408700	40.12082166358980
1005	2024-01-01 01:28:00	56.78019915466990	36.132317891623100	39.67776617604120
1000	2024-01-01 01:29:00	56.68213254436140	48.884663838064900	51.377438940031400
1006	2024-01-01 01:30:00	61.5203869831373	51.7209287613183	58.673533789188800
1003	2024-01-01 01:31:00	50.620513488229900	50.45722795685450	59.97877815794260
1004	2024-01-01 01:32:00	58.9152121840583	63.30157225136860	50.91739875987280
1005	2024-01-01 01:33:00	47.508607537604400	48.50866168937090	43.27867341502670
1000	2024-01-01 01:34:00	41.98608729737410	31.060064071577800	52.75663197634260
1008	2024-01-01 01:35:00	40.527969888405000	85.44065010959780	55.6613830871237
1009	2024-01-01 01:36:00	35.58597812624580	43.093914585166800	52.61860659290270
1003	2024-01-01 01:37:00	45.58641208485150	59.68745108791250	62.341698587913800
1007	2024-01-01 01:38:00	53.114883770570600	34.95753328955180	39.858387347450300
1004	2024-01-01 01:39:00	47.918679039157400	52.452121734683500	43.03023982356440
1007	2024-01-01 01:40:00	51.97966099973560	42.054541919286300	60.95349194398720
1000	2024-01-01 01:41:00	62.34879017386340	21.773650417554700	35.26980169484740
1007	2024-01-01 01:42:00	44.82513451674300	47.17190004957450	44.606142729185000
1003	2024-01-01 01:43:00	73.40296498045310	49.49934641769500	42.684597052736400
1001	2024-01-01 01:44:00	57.552429989905700	47.81114076343830	34.35795098653030
1005	2024-01-01 01:45:00	48.03074277424770	52.43113348283720	48.128511953590900
1001	2024-01-01 01:46:00	47.803979057744300	47.30491913274150	57.462938598884500
1004	2024-01-01 01:47:00	39.9187004322315	50.691498161365500	51.56327915521100
1001	2024-01-01 01:48:00	49.74283035112900	51.70112001654300	57.99603785302080
1002	2024-01-01 01:49:00	28.384038667614600	49.648219112295700	61.91955967642970
1005	2024-01-01 01:50:00	62.55766175268560	48.29224167797920	46.143682390544800
1000	2024-01-01 01:51:00	21.833891999827300	41.06346489704390	76.4684602298873
1005	2024-01-01 01:52:00	50.417509733678500	55.944456040041100	46.54584575936170
1002	2024-01-01 01:53:00	38.56010998676630	47.1700265270014	47.87468974156310
1006	2024-01-01 01:54:00	42.98821348076360	46.36174274452100	42.92379463131220
1001	2024-01-01 01:55:00	44.278480670774600	55.12294310504260	55.45389480924670
1005	2024-01-01 01:56:00	69.25626127461950	52.11958027001560	47.09496581023030
1007	2024-01-01 01:57:00	38.9674929452966	43.01779678778420	49.21107778085000
1000	2024-01-01 01:58:00	59.14259544794120	62.50658642938270	47.94786993774040
1008	2024-01-01 01:59:00	61.604018292673400	38.1077601508762	47.72095452773130
1004	2024-01-01 02:00:00	26.615717997569000	39.68525456089260	51.58286029398580
1004	2024-01-01 02:01:00	43.84647233238570	56.683539678434600	45.49776446963370
1004	2024-01-01 02:02:00	64.844590928257	67.51135597414440	45.96704418082910
1005	2024-01-01 02:03:00	36.852265492805500	44.22597807770560	60.72851490620990
1001	2024-01-01 02:04:00	61.98276036644640	54.128213727331500	47.06477536118590
1005	2024-01-01 02:05:00	49.821334185989100	38.07636441731640	53.835524037071200
1003	2024-01-01 02:06:00	49.38902670432320	40.71014683910700	41.10508259511550
1007	2024-01-01 02:07:00	50.694916127196300	61.32198191720680	45.553099728471300
1008	2024-01-01 02:08:00	53.42571831531460	53.65763030757140	37.67439437509320
1008	2024-01-01 02:09:00	40.44361815305760	61.632297551407800	68.54433433361830
1007	2024-01-01 02:10:00	47.39580466847460	60.86308754436350	63.75459677668050
1002	2024-01-01 02:11:00	53.70598413980210	29.104503068826300	55.95458993278690
1009	2024-01-01 02:12:00	51.76885839430010	38.04045659944410	71.51102720289830
1003	2024-01-01 02:13:00	53.49225562544470	52.74475801577810	57.702860513831300
1000	2024-01-01 02:14:00	42.813129558511200	33.02910019059440	48.280242563511800
1008	2024-01-01 02:15:00	56.32299209783300	39.45694957395920	53.72519667091670
1004	2024-01-01 02:16:00	51.26475675488380	64.2696740441041	63.607863554791400
1005	2024-01-01 02:17:00	34.19299948326080	44.58434123389120	41.19683824992030
1002	2024-01-01 02:18:00	44.686284830330200	57.10298578621040	38.27182212733440
1009	2024-01-01 02:19:00	41.04495479691400	49.71831729847660	54.06079166629940
1007	2024-01-01 02:20:00	40.91621907029310	43.20063745705380	44.131502664512600
1006	2024-01-01 02:21:00	45.23519869548570	33.35790727299470	27.40098632541520
1000	2024-01-01 02:22:00	56.134719366917800	52.33302106564380	37.570666530894300
1009	2024-01-01 02:23:00	43.73207750439940	64.54605539068860	46.885756506464500
1004	2024-01-01 02:24:00	52.250578852579400	43.48472520234250	50.48188754747900
1009	2024-01-01 02:25:00	50.61162567850920	50.685983542288600	50.779690993833000
1008	2024-01-01 02:26:00	42.2094759569331	34.802111966480100	70.05196340235450
1005	2024-01-01 02:27:00	46.551848693327000	43.27824808749950	47.92374743298910
1007	2024-01-01 02:28:00	58.64849223298910	53.40881659461560	52.781254895361000
1009	2024-01-01 02:29:00	51.498063069410900	57.43715820399810	33.74107972625500
1000	2024-01-01 02:30:00	55.488278614010600	55.55948749958190	49.68864461684720
1009	2024-01-01 02:31:00	62.7249654390778	29.684486892527600	53.341989431717700
1006	2024-01-01 02:32:00	54.349370541780800	45.43065160865260	36.247405190188100
1002	2024-01-01 02:33:00	30.793111331146800	40.327188897053800	40.66008040363040
1008	2024-01-01 02:34:00	52.70597716115650	46.90971724182960	54.8916863383687
1005	2024-01-01 02:35:00	43.818885683264300	48.888085645126500	44.536737356880900
1004	2024-01-01 02:36:00	68.10302610004160	60.66351891195240	48.97458228490030
1007	2024-01-01 02:37:00	53.99269407614180	52.95237036693530	55.4077751895898
1007	2024-01-01 02:38:00	44.025617025274500	64.17831972887090	70.36872171795820
1002	2024-01-01 02:39:00	55.665119294411900	43.004896855728200	47.78214798921610
1001	2024-01-01 02:40:00	50.907909029671100	35.82923442078180	67.69198078877440
1001	2024-01-01 02:41:00	32.820426862801900	64.55242640820460	30.412263387044100
1004	2024-01-01 02:42:00	58.63060781252710	54.33455237900630	51.483628586819900
1009	2024-01-01 02:43:00	45.94460085932920	42.56728232641100	46.65910792904770
1006	2024-01-01 02:44:00	64.20618292774010	54.37822878510290	44.67541015931600
1007	2024-01-01 02:45:00	48.7556921585619	58.352595671994300	56.580675755568500
1009	2024-01-01 02:46:00	64.39293483835470	51.191908130075900	47.853793346147800
1007	2024-01-01 02:47:00	54.248981499058200	42.70963571973460	29.75046665106780
1007	2024-01-01 02:48:00	59.741233692959300	45.587371951443200	34.11630751749420
1009	2024-01-01 02:49:00	45.081805095171700	52.906214978498000	57.22026958356440
1002	2024-01-01 02:50:00	53.53006180546500	51.98887955355690	33.62772093075940
1001	2024-01-01 02:51:00	32.73765215987930	62.122600577854100	57.48821181180780
1003	2024-01-01 02:52:00	48.72963097124960	47.24089787597970	51.24773487911160
1000	2024-01-01 02:53:00	35.15468458068940	40.36239401624480	48.297154681742000
1002	2024-01-01 02:54:00	38.570228591469000	75.77054329570030	49.18525826801730
1008	2024-01-01 02:55:00	41.091957342553800	51.74488199487740	55.147580201800800
1006	2024-01-01 02:56:00	56.60420935941310	58.34262757889540	38.225140263935600
1006	2024-01-01 02:57:00	48.526398652437100	55.2184837202588	50.42291093997730
1000	2024-01-01 02:58:00	50.31427009353850	51.86574438560890	38.60497205918740
1006	2024-01-01 02:59:00	48.25412275772240	47.722562692568300	51.63644776002870
1009	2024-01-01 03:00:00	60.80720498886990	21.9618429664208	56.46476786198350
1006	2024-01-01 03:01:00	50.04041957823160	39.36778759202180	51.65945862812320
1003	2024-01-01 03:02:00	52.48837078751380	53.291192134172900	56.08602163930590
1006	2024-01-01 03:03:00	44.2974680717191	22.810267619931000	42.999851649067100
1007	2024-01-01 03:04:00	61.49409293666250	50.7161839271028	49.37819945679420
1002	2024-01-01 03:05:00	62.243892868029000	56.612305108643200	47.62024186875100
1009	2024-01-01 03:06:00	49.63111046931100	58.33278617103430	46.965606128630100
1001	2024-01-01 03:07:00	44.157049703195200	55.98155247464710	41.993588355481100
1006	2024-01-01 03:08:00	33.84023666282940	59.583919516171100	45.681774505750600
1004	2024-01-01 03:09:00	41.31403569364290	66.05611383241880	38.87295404993500
1004	2024-01-01 03:10:00	28.329099384742400	60.96117935409180	33.05845338175420
1004	2024-01-01 03:11:00	40.89357479912010	51.9683139890193	42.9928333945924
1006	2024-01-01 03:12:00	53.56970097395270	48.653801452272500	56.25959648781160
1008	2024-01-01 03:13:00	49.49600049400980	51.14637874552690	52.3406599105568
1007	2024-01-01 03:14:00	73.23266984454730	47.245018483252800	37.43396795752750
1005	2024-01-01 03:15:00	46.289432851996100	61.17580732245630	45.939886466196100
1006	2024-01-01 03:16:00	45.50868259045560	55.72100208300990	56.924643413643300
1008	2024-01-01 03:17:00	60.62769599528800	46.18923545553270	45.515086302129
1005	2024-01-01 03:18:00	30.730637117544500	63.24087783612100	35.82233806871090
1000	2024-01-01 03:19:00	35.18232777420510	47.081211459653900	72.57628546414340
1003	2024-01-01 03:20:00	56.638413612554700	40.542283539267200	48.330411693470500
1007	2024-01-01 03:21:00	48.04575797030630	49.89257453349210	38.36421100000980
1006	2024-01-01 03:22:00	48.275039656025400	41.75866516328280	51.712635258201900
1002	2024-01-01 03:23:00	40.628488421656800	59.36205737537250	49.143966676872600
1009	2024-01-01 03:24:00	52.39770173582640	41.54567816195030	34.585218950856300
1002	2024-01-01 03:25:00	41.919767453535700	48.84630371789170	50.93368860803170
1002	2024-01-01 03:26:00	50.72743328697230	59.39707491945590	59.83735511395650
1000	2024-01-01 03:27:00	38.41516438146770	42.87798041414660	47.670897925097600
1009	2024-01-01 03:28:00	48.17603012617440	54.11143533319640	29.398014527833000
1000	2024-01-01 03:29:00	70.24868940495850	40.26584641495550	53.419216105893000
1005	2024-01-01 03:30:00	45.75064210262480	52.44383127197180	56.02900045248150
1000	2024-01-01 03:31:00	48.682418118082200	55.67246848857520	44.135879231720900
1004	2024-01-01 03:32:00	47.974770025309200	49.57849468318530	44.209383986607800
1003	2024-01-01 03:33:00	51.745314083444800	50.33526287478320	72.57856300257650
1004	2024-01-01 03:34:00	54.68151979684250	54.4398582156053	43.417857011579000
1006	2024-01-01 03:35:00	52.57237750676520	47.194914153755300	38.78119033665750
1005	2024-01-01 03:36:00	52.793158417725000	58.895536310796300	50.25114084026010
1008	2024-01-01 03:37:00	48.19166615601150	63.711410473420900	55.74842325770400
1005	2024-01-01 03:38:00	51.002897225070400	40.74215340736380	55.32433728710320
1008	2024-01-01 03:39:00	47.8604457081245	67.67059574457700	25.31932245694310
1003	2024-01-01 03:40:00	31.876412935728800	46.96512240501560	43.392684941110300
1000	2024-01-01 03:41:00	76.30615009851870	69.9434494971985	61.5288804512874
1000	2024-01-01 03:42:00	57.28172749547220	47.10082914136140	53.26689465341710
1009	2024-01-01 03:43:00	40.20680794715450	57.073785751419700	37.64208588493570
1006	2024-01-01 03:44:00	52.300604043834	57.02010611529410	62.424093078962000
1002	2024-01-01 03:45:00	36.538592774197900	46.12688461776650	59.648977191061800
1001	2024-01-01 03:46:00	45.05798450837300	50.72627388179400	47.03398391977130
1005	2024-01-01 03:47:00	35.18011458874200	64.39900556356810	58.794671868111400
1005	2024-01-01 03:48:00	49.48815154359570	46.77817550237990	69.9975583195802
1006	2024-01-01 03:49:00	34.18644773869940	45.82453933745410	39.45619804754580
1004	2024-01-01 03:50:00	53.88422894312870	38.46532798813890	55.55446182202930
1007	2024-01-01 03:51:00	56.82221080912830	65.67552220104930	69.85944776088010
1006	2024-01-01 03:52:00	41.73019400416380	45.19223438495400	56.53029553295530
1001	2024-01-01 03:53:00	51.60894204199060	61.999802179479400	42.45617140635700
1000	2024-01-01 03:54:00	41.2003564797759	43.986451829290200	52.38913240441390
1008	2024-01-01 03:55:00	55.11730964269910	61.68584615195410	63.69883259952360
1004	2024-01-01 03:56:00	43.11381951437540	58.0664311672275	39.84233533075840
1004	2024-01-01 03:57:00	57.88970125046920	47.71568078933640	49.69903292709470
1009	2024-01-01 03:58:00	31.884081796650100	42.6572402871058	47.565171782182700
1003	2024-01-01 03:59:00	39.950240849001100	43.469694245419500	43.6858836324587
1001	2024-01-01 04:00:00	38.91183678713460	43.3420012989823	52.415548684764000
1004	2024-01-01 04:01:00	52.03353758405000	60.6518318012364	48.99282745944020
1001	2024-01-01 04:02:00	55.550896994415900	51.60230364613410	56.43350179569750
1006	2024-01-01 04:03:00	52.80637366782690	38.848775674913000	61.409694942564300
1008	2024-01-01 04:04:00	44.910234716093000	47.4786658899892	37.27169579546050
1008	2024-01-01 04:05:00	22.049129340580800	48.68979898059720	50.6753106398049
1005	2024-01-01 04:06:00	50.38702294757560	28.610111063862600	49.46873861245540
1000	2024-01-01 04:07:00	57.8804908431707	48.03487085573830	52.034146733895800
1005	2024-01-01 04:08:00	76.80508871633250	57.231929760287300	49.84529155232960
1004	2024-01-01 04:09:00	45.75604779289340	48.62372117742560	40.19337087769970
1003	2024-01-01 04:10:00	43.34684489065910	52.54406878746650	64.54749535370590
1005	2024-01-01 04:11:00	53.20254781288150	54.845131307727700	68.80761146202650
1005	2024-01-01 04:12:00	47.43841556778550	46.573977592289300	55.46889703451680
1005	2024-01-01 04:13:00	62.75373407263210	57.307546611603900	55.98101779761160
1001	2024-01-01 04:14:00	41.91811341751860	64.57484297831700	51.31049163961170
1006	2024-01-01 04:15:00	47.51152281008970	34.761413625526000	59.69203221779000
1003	2024-01-01 04:16:00	58.762130742723500	46.5515024759346	25.56854694769270
1008	2024-01-01 04:17:00	53.083643126318900	73.29617483453710	49.96137721208140
1009	2024-01-01 04:18:00	61.61207671758030	51.705653832080000	44.27372997304490
1001	2024-01-01 04:19:00	45.63433948570330	49.65148049509000	51.458180980212900
1004	2024-01-01 04:20:00	62.63284502368700	47.41957569777940	60.92627565173110
1003	2024-01-01 04:21:00	33.361596267230400	62.74435144272820	50.19034176216080
1008	2024-01-01 04:22:00	33.761946885276000	40.610068037708300	46.39507661329330
1003	2024-01-01 04:23:00	62.79039916459250	59.26174526685140	35.96728970259550
1007	2024-01-01 04:24:00	50.073495754647500	47.23248969221750	48.907234877816100
1007	2024-01-01 04:25:00	59.20815865880000	42.50157077291820	56.722776969106800
1005	2024-01-01 04:26:00	50.994709581091500	47.68897349330850	41.58911872988030
1005	2024-01-01 04:27:00	49.929590914693	49.536195140979300	29.966601429905600
1007	2024-01-01 04:28:00	36.71979140875780	45.02256374577170	72.74240151211360
1009	2024-01-01 04:29:00	49.73160431682850	61.127725178150600	53.351754841007000
1008	2024-01-01 04:30:00	63.61607236316750	42.57915905077220	47.78426411409040
1004	2024-01-01 04:31:00	50.566702940716700	51.40074847959830	63.909948052043700
1000	2024-01-01 04:32:00	56.82078195740230	55.3743259138803	51.41479341483800
1000	2024-01-01 04:33:00	56.54373959393620	51.29723048683370	63.320318116312300
1001	2024-01-01 04:34:00	39.87291983338370	57.72229933483290	62.46361215877220
1009	2024-01-01 04:35:00	58.57130331752720	45.66435967236450	37.254791261148700
1009	2024-01-01 04:36:00	46.862712769401500	56.22627039812320	54.59994616413060
1004	2024-01-01 04:37:00	47.40347591705310	56.52228200116700	67.25285656969350
1003	2024-01-01 04:38:00	70.97695189005330	59.681200772406200	40.01349309652190
1000	2024-01-01 04:39:00	55.97303366831520	31.143420517390100	40.13625407947660
1003	2024-01-01 04:40:00	43.614979757227900	55.09046138674070	41.82798930497990
1003	2024-01-01 04:41:00	50.64538063009720	59.01269769561610	58.904185854902100
1009	2024-01-01 04:42:00	50.36619926358220	45.88541369209510	52.84385712863590
1003	2024-01-01 04:43:00	66.86093154338990	44.521785757567800	30.642276691603700
1000	2024-01-01 04:44:00	50.394605804641000	42.98622394777540	53.40946123516930
1008	2024-01-01 04:45:00	72.07998653330970	39.67994343667630	47.48085067128840
1002	2024-01-01 04:46:00	37.0326730257996	56.65760054007800	48.87724131349830
1003	2024-01-01 04:47:00	49.67647246329310	72.81902916514170	41.629799035588800
1004	2024-01-01 04:48:00	42.371445578034500	44.43979977841860	53.482582215141300
1006	2024-01-01 04:49:00	45.05171394580380	45.33451553795010	60.50458280306960
1005	2024-01-01 04:50:00	45.26878495390640	50.153965368779000	43.5803363266752
1004	2024-01-01 04:51:00	42.88693320001120	33.980249876303200	33.17543969063080
1007	2024-01-01 04:52:00	67.30171804985620	43.04451665508130	46.96885678483290
1000	2024-01-01 04:53:00	64.22560328842510	49.430343197367300	57.562867286022300
1006	2024-01-01 04:54:00	54.02644511464120	41.06071676999080	45.78969654137510
1005	2024-01-01 04:55:00	45.25648105110630	61.97441376549670	35.02451038839840
1004	2024-01-01 04:56:00	43.16766957222310	37.06182634932110	57.632428489193800
1006	2024-01-01 04:57:00	57.41808741477770	59.01005324202120	64.15348146998310
1002	2024-01-01 04:58:00	53.00150951236180	64.685022718854	50.200155501109200
1000	2024-01-01 04:59:00	48.55174046400420	53.817247448468300	33.94209140018400
1008	2024-01-01 05:00:00	55.41193007300430	48.62549443044020	46.82169457980460
1001	2024-01-01 05:01:00	58.91070540910490	52.46281812972500	51.51538880825270
1009	2024-01-01 05:02:00	48.459599699730300	45.59436466060110	41.90286692748270
1002	2024-01-01 05:03:00	42.12674087311920	29.63931801524210	55.83372231271420
1007	2024-01-01 05:04:00	36.78884333172990	40.20747666995630	40.925388851002000
1009	2024-01-01 05:05:00	52.50631674341460	49.88820884522120	50.25627672402030
1008	2024-01-01 05:06:00	71.67245973133000	40.59313115029490	47.71677915661640
1002	2024-01-01 05:07:00	38.89336730048760	45.86877114230690	56.15854798150090
1005	2024-01-01 05:08:00	60.99469081034060	54.79179159411490	49.85730822405440
1006	2024-01-01 05:09:00	43.24443840653210	51.45024172472490	48.0350829992074
1000	2024-01-01 05:10:00	45.25968464086910	60.584747721189600	41.97134759766070
1006	2024-01-01 05:11:00	59.14923480117830	52.94167538001600	50.34769014593270
1003	2024-01-01 05:12:00	47.44741843337800	53.52970749722870	47.39792498641060
1004	2024-01-01 05:13:00	52.4825979649048	42.8771071419372	41.294697437719900
1007	2024-01-01 05:14:00	52.29094756212360	36.68893901258600	51.594910244184300
1003	2024-01-01 05:15:00	43.260523382365900	45.870778549894700	53.639713400561000
1003	2024-01-01 05:16:00	58.950975559202000	42.72815117347130	46.61592777943180
1007	2024-01-01 05:17:00	49.384178127672100	48.33232369125510	59.31569231063760
1004	2024-01-01 05:18:00	36.11489751082760	39.339616371146100	52.639743094361600
1005	2024-01-01 05:19:00	41.07515980867400	58.42488737235140	37.16146113141360
1004	2024-01-01 05:20:00	18.833471525401100	42.691250734864900	63.373939949136800
1000	2024-01-01 05:21:00	50.51992032174650	46.3623097862685	57.669879313800400
1006	2024-01-01 05:22:00	63.04066463348840	49.79807897026230	60.01831211261530
1005	2024-01-01 05:23:00	39.528501722200400	61.23176946601680	54.005029568627700
1001	2024-01-01 05:24:00	55.85538258338500	67.58692836954860	26.622728594729800
1006	2024-01-01 05:25:00	54.305673840619100	68.27441941113800	60.926185912568300
1005	2024-01-01 05:26:00	42.48122474412490	37.182043796485900	50.60787683319980
1004	2024-01-01 05:27:00	65.3653415631817	46.26859523795000	53.53219181830800
1007	2024-01-01 05:28:00	47.273395597750800	44.366135495477000	55.403840477736600
1004	2024-01-01 05:29:00	70.10268379836550	53.70309127725610	69.36277112644560
1001	2024-01-01 05:30:00	33.643210309997800	53.09282603213590	44.537763155338900
1005	2024-01-01 05:31:00	47.30864448408760	44.16998151634000	44.79597009760550
1000	2024-01-01 05:32:00	48.49747975983340	43.380635912366200	41.489654782904300
1004	2024-01-01 05:33:00	49.59386978679320	40.02566261248250	39.30057448604880
1005	2024-01-01 05:34:00	57.16330984288280	23.458376542901400	39.48468766415310
1006	2024-01-01 05:35:00	83.981273176629	37.018354664672600	31.482352537295800
1001	2024-01-01 05:36:00	54.55066153534760	58.66774665184610	54.26655810592480
1000	2024-01-01 05:37:00	50.24240242625480	64.64704483741250	69.87806564762090
1005	2024-01-01 05:38:00	39.03800476432480	63.4785758726249	70.5157432182022
1002	2024-01-01 05:39:00	31.098935273462500	59.092339421829700	41.476318759580000
1004	2024-01-01 05:40:00	61.70260831368090	39.88058053485080	47.27845622360760
1001	2024-01-01 05:41:00	44.5321584408429	38.18777552391620	62.333421804508000
1000	2024-01-01 05:42:00	76.04158353245620	31.889768571180100	54.32346964207780
1000	2024-01-01 05:43:00	58.682116183855600	44.168028421162800	51.34515671594620
1003	2024-01-01 05:44:00	53.41559473447960	50.871062193059700	47.43265421157430
1009	2024-01-01 05:45:00	53.9412889589211	39.92215728082320	61.78301444943210
1001	2024-01-01 05:46:00	54.03976765055470	54.31088073637100	39.26949041293530
1000	2024-01-01 05:47:00	43.0543305463623	56.51857769515600	54.808750654459700
