
flight_id	timestamp	voltage	current	battery_temp
1001	2024-01-01 01:17:00	60.82683516983680	55.3888105602566	55.28707921363730
1005	2024-01-01 01:18:00	61.403134150026100	45.792887694081300	51.51231788206520
1001	2024-01-01 01:19:00	74.98867386165790	45.76707758308600	43.9931393852244
1005	2024-01-01 01:20:00	27.30626070845820	49.286583027096600	62.42372562927850
1001	2024-01-01 01:21:00	40.757042768483700	58.512457817294100	44.85148734278900
1003	2024-01-01 01:22:00	68.14009181074980	51.457775091673800	42.68751342279100
1006	2024-01-01 01:23:00	31.992996822231700	43.51472186761600	58.777102835235300
1007	2024-01-01 01:24:00	67.91265064170710	43.4970300721131	51.4574961953687
1002	2024-01-01 01:25:00	51.47351273143250	51.5204933102298	63.578215751162000
1008	2024-01-01 01:26:00	51.841327730225400	50.42394986738790	49.373329085445
1001	2024-01-01 01:27:00	37.202020138805300	54.54976169119020	43.491246273042500
1007	2024-01-01 01:28:00	45.48836779995700	59.174898957848900	52.747434730239000
1007	2024-01-01 01:29:00	67.47376359709910	77.27359702409500	45.523828439126000
1003	2024-01-01 01:30:00	49.52316864758770	35.379664832324000	43.78077488694290
1000	2024-01-01 01:31:00	45.555009717897900	56.86862127286440	58.31888193655870
1000	2024-01-01 01:32:00	54.05719196379240	50.983077083882900	68.31555067275030
1001	2024-01-01 01:33:00	48.07782399697340	31.554237688894100	47.5353820808151
1008	2024-01-01 01:34:00	53.45151149806440	62.49530723651730	40.25258813714070
1001	2024-01-01 01:35:00	41.50258667840080	54.21173226581950	48.46543650100180
1001	2024-01-01 01:36:00	49.22847351391900	57.99806292820160	55.14801229895920
1005	2024-01-01 01:37:00	43.589237345592800	33.005810549023200	52.5747952847747
1006	2024-01-01 01:38:00	31.960333593053200	47.795830725017900	61.94231694471710
1006	2024-01-01 01:39:00	54.81957787247690	39.20803055105700	56.650898382757
1008	2024-01-01 01:40:00	37.66227158444440	71.63100942680610	38.96590531890090
1005	2024-01-01 01:41:00	48.35259069895900	61.44550345744380	45.06681649359230
1007	2024-01-01 01:42:00	59.260682458279100	43.19032216714540	36.19165880024670
1005	2024-01-01 01:43:00	35.021865434595700	34.63361099050400	61.446793456301900
1001	2024-01-01 01:44:00	56.04684096949600	51.94055066383760	30.081127347286000
1000	2024-01-01 01:45:00	47.00186543031340	60.9242200229436	37.16667669377690
1004	2024-01-01 01:46:00	40.33476599072940	32.649463945640700	44.88197533994830
1008	2024-01-01 01:47:00	70.22923288886070	40.6822532900683	55.63917403104820
1007	2024-01-01 01:48:00	49.99443704245170	38.944152909860400	44.78346586294350
1003	2024-01-01 01:49:00	44.31907110423260	58.66946165910590	46.34770586285510
1004	2024-01-01 01:50:00	42.19787077633600	46.301709114554900	46.544721267273
1004	2024-01-01 01:51:00	58.81162468436700	46.72063477622500	51.72782622358250
1005	2024-01-01 01:52:00	43.87943773536590	51.746546806389700	37.79488464730000
1002	2024-01-01 01:53:00	57.56518098541030	41.21719187670990	40.52822951951950
1004	2024-01-01 01:54:00	49.975201688768400	35.563132632724400	66.80923698795890
1001	2024-01-01 01:55:00	61.16188064433850	63.69685162360290	54.023990971970100
1009	2024-01-01 01:56:00	39.57460552517120	64.62485708479590	57.607821718528500
1000	2024-01-01 01:57:00	40.969367609040000	51.79582459463180	50.580285314552200
1000	2024-01-01 01:58:00	47.18994685969930	52.5215550566762	48.5971975175726
1009	2024-01-01 01:59:00	48.01933502475220	62.61013976580010	54.571309460952800
1006	2024-01-01 02:00:00	46.454429713029900	51.5665355660374	57.27613683676130
1001	2024-01-01 02:01:00	76.31440405426520	45.80922094056350	58.46075674691720
1003	2024-01-01 02:02:00	70.63247004351910	50.39339126777460	48.7344044018066
1004	2024-01-01 02:03:00	52.99055074821040	63.93168637167470	59.55376556278320
1006	2024-01-01 02:04:00	54.16972074050460	50.53321668428810	25.337832111703800
1001	2024-01-01 02:05:00	47.63567819920420	43.306174653464500	58.92287009725120
1005	2024-01-01 02:06:00	39.50174466481870	51.47002049285100	45.73094043256200
1000	2024-01-01 02:07:00	48.17927759444750	56.56223137535760	55.53382446301700
1006	2024-01-01 02:08:00	57.71117751462050	55.362534949057000	43.506722743041400
1008	2024-01-01 02:09:00	63.05626761568010	55.528239480716100	36.73305469922220
1004	2024-01-01 02:10:00	59.957084205227100	41.7332232086657	53.39704031316670
1004	2024-01-01 02:11:00	34.902257068457900	57.70103566558460	34.98469476678800
1003	2024-01-01 02:12:00	47.107723218462900	50.28465939212290	46.00322571777290
1002	2024-01-01 02:13:00	35.311324351340100	42.882088325305400	41.875703088958500
1008	2024-01-01 02:14:00	61.68843557402720	57.62151713652030	48.24967461706520
1004	2024-01-01 02:15:00	45.876156051996700	45.463611510832400	57.97209119597270
1007	2024-01-01 02:16:00	49.52889884368970	34.25702651444450	45.101547145455100
1008	2024-01-01 02:17:00	54.800502680050000	39.99397618889680	53.14577547412610
1004	2024-01-01 02:18:00	77.66139919811900	48.18363066952920	57.39346038227090
1009	2024-01-01 02:19:00	52.682749397895300	55.78302282111280	43.92744949206210
1008	2024-01-01 02:20:00	47.61728962193750	41.359300479119100	44.07246471280900
1001	2024-01-01 02:21:00	37.5895787879636	47.593375395624700	63.693289022002100
1008	2024-01-01 02:22:00	64.58639448503110	37.83392768336940	49.20611360222090
1003	2024-01-01 02:23:00	48.183635357029200	59.82032916239810	55.09138793131880
1005	2024-01-01 02:24:00	66.57142464927700	67.17331113955550	55.01561092359220
1005	2024-01-01 02:25:00	61.056131129487200	66.09282524488320	38.02012393922020
1005	2024-01-01 02:26:00	45.370438973915300	59.64979550486140	42.39124123828010
1001	2024-01-01 02:27:00	36.077238191441000	58.62509957120260	53.7534736354002
1006	2024-01-01 02:28:00	52.725691172036100	29.281204755968000	29.326851132763600
1005	2024-01-01 02:29:00	43.85096471228400	51.77173232220110	47.88702382961580
1000	2024-01-01 02:30:00	50.39345842456310	45.03907376340090	41.34716127607220
1001	2024-01-01 02:31:00	60.49049606854340	58.80466361044900	61.105061419766500
1006	2024-01-01 02:32:00	33.46417884375170	24.624021243186700	53.46115453154950
1000	2024-01-01 02:33:00	52.64613844068210	51.929677027701800	61.91246297390680
1000	2024-01-01 02:34:00	57.59596190885740	47.85556216167600	49.60875366446650
1000	2024-01-01 02:35:00	58.08110561756060	61.184299329314000	48.86110807232980
1007	2024-01-01 02:36:00	36.36457828812580	65.47987053674740	46.95070480920440
1003	2024-01-01 02:37:00	54.19336469773960	40.711539829872300	44.96930600444910
1003	2024-01-01 02:38:00	62.035365819066900	41.16289564103190	76.84656339055990
1001	2024-01-01 02:39:00	53.43233798400080	52.30496621211710	58.071695157932200
1000	2024-01-01 02:40:00	48.84305793891460	67.33762691521540	39.338114540632200
1009	2024-01-01 02:41:00	61.39612940573440	50.60144677283020	76.39308869162180
1008	2024-01-01 02:42:00	43.0568118956117	37.20838584645670	45.95020064997730
1006	2024-01-01 02:43:00	34.7016709179673	43.94131553836710	53.21152000176860
1003	2024-01-01 02:44:00	47.994021850690700	52.026641644634600	59.39597371871870
1005	2024-01-01 02:45:00	55.35045191704000	52.40202428563960	34.620460729275000
1001	2024-01-01 02:46:00	60.38936761436430	42.959123644076300	41.72673198350900
1006	2024-01-01 02:47:00	55.30502574167930	43.74209306220380	66.48164824570690
1001	2024-01-01 02:48:00	58.35821068724860	40.184320054436000	47.75171336663610
1009	2024-01-01 02:49:00	60.4531143010396	61.411711838538000	59.98670116760870
1007	2024-01-01 02:50:00	46.606229937018900	41.6522482070661	45.465315593536500
1007	2024-01-01 02:51:00	48.5206069809241	45.35205796081720	49.04940394513160
1000	2024-01-01 02:52:00	62.87167793149880	45.06747083476050	67.852568660765
1007	2024-01-01 02:53:00	37.89842975769310	33.940427524846100	54.375122422980200
1001	2024-01-01 02:54:00	54.29132861522300	41.365846951821800	46.55152233069000
1005	2024-01-01 02:55:00	42.83291171082980	62.28137599286540	43.166365391971500
1000	2024-01-01 02:56:00	61.002616032309700	37.90712158209270	44.081246075868000
1004	2024-01-01 02:57:00	49.820645194248600	40.36357698173630	62.41560030737090
1006	2024-01-01 02:58:00	50.07593935378120	36.67454226220740	57.6549830863892
1009	2024-01-01 02:59:00	67.28879887396690	49.09388439768740	38.51323367926410
1000	2024-01-01 03:00:00	39.23957220551350	68.8547672126629	50.87178556870700
1001	2024-01-01 03:01:00	52.15819473218600	48.67305778472930	49.331835281939900
1006	2024-01-01 03:02:00	48.19873868902180	50.6676212535439	53.160927695682900
1005	2024-01-01 03:03:00	55.324113160430300	42.04552764133010	43.9642888085863
1002	2024-01-01 03:04:00	69.29330786688950	49.38381955207730	60.97805611649420
1009	2024-01-01 03:05:00	43.947584900748200	62.29050306347620	49.98660722713980
1001	2024-01-01 03:06:00	38.02602287645960	51.429093876381700	53.734365175854100
1009	2024-01-01 03:07:00	41.90672574317990	71.31770082062160	42.153097758856800
1003	2024-01-01 03:08:00	47.67181917779080	62.59479712305690	42.65686862329440
1002	2024-01-01 03:09:00	50.64230833703330	49.13683654555070	76.575111092669
1006	2024-01-01 03:10:00	51.145287957865800	48.94212124407890	68.00079952426680
1007	2024-01-01 03:11:00	68.02660951175430	66.30923137623630	49.30318837117090
1001	2024-01-01 03:12:00	66.24839044654840	51.37325575855230	65.33003950726940
1009	2024-01-01 03:13:00	63.0294648906696	64.08921560271720	62.127375142624300
1006	2024-01-01 03:14:00	75.14438636617340	70.02907340126670	43.747889709508600
1007	2024-01-01 03:15:00	58.24098456662630	47.95780632175890	42.75066798597870
1005	2024-01-01 03:16:00	61.0835508351264	53.51955365935020	56.68676625351320
1005	2024-01-01 03:17:00	58.047705218937700	59.80004184566380	52.60060638112820
1009	2024-01-01 03:18:00	56.40905313793790	57.67500039022520	45.97995383661280
1000	2024-01-01 03:19:00	53.943965241828400	57.60490732920500	57.212265437487400
1003	2024-01-01 03:20:00	46.031429550846800	36.66526172822270	35.57517074407050
1000	2024-01-01 03:21:00	37.532217521621400	41.51583271838200	51.15001527852460
1003	2024-01-01 03:22:00	48.69346031037890	45.04732979058810	37.61076346437240
1001	2024-01-01 03:23:00	55.65773699672060	62.144208034686800	37.94008656474940
1004	2024-01-01 03:24:00	50.7226190097399	37.64625092873110	42.932352103475900
1009	2024-01-01 03:25:00	39.346643058807400	65.23226707178840	53.632872763439900
1008	2024-01-01 03:26:00	48.34116950016620	57.79834114078680	43.247629911153700
1009	2024-01-01 03:27:00	47.81997191416860	61.54230224722770	37.818913920496200
1002	2024-01-01 03:28:00	49.3764535803122	40.70466922755000	54.77249202676950
1007	2024-01-01 03:29:00	54.90915348926660	50.7230236269013	64.92747044441040
1002	2024-01-01 03:30:00	57.062580369103000	52.98942786131320	56.38850434202010
1005	2024-01-01 03:31:00	44.99948549025450	52.549670020226900	68.01798724593650
1003	2024-01-01 03:32:00	59.81121188012510	52.95657400846720	64.09178393602590
1007	2024-01-01 03:33:00	61.316381196683100	47.23473519604890	45.125717874900600
1005	2024-01-01 03:34:00	53.20301933048550	51.3520708106366	56.3215981936411
1007	2024-01-01 03:35:00	56.647502719530700	60.33563955065190	49.08369206444840
1000	2024-01-01 03:36:00	59.84231442461950	38.334876915591100	60.62099781198060
1005	2024-01-01 03:37:00	39.02355350420530	65.47050118905400	49.081884427364300
1000	2024-01-01 03:38:00	60.547313349818000	59.818989563684500	42.113034907907300
1000	2024-01-01 03:39:00	42.09939127402050	40.347981073166700	63.73405942350250
1007	2024-01-01 03:40:00	43.07298363371620	53.838360434553200	53.1779555072337
1006	2024-01-01 03:41:00	51.962891678147600	59.01498776158040	43.364703286907700
1002	2024-01-01 03:42:00	28.559598743253300	37.647066761143200	45.01273699926180
1005	2024-01-01 03:43:00	51.756203082257600	50.41978433376600	43.30079355561520
1008	2024-01-01 03:44:00	59.81780946955800	49.214846991649900	39.98252567290280
1006	2024-01-01 03:45:00	33.54076153553980	43.544194574931100	45.22484657756450
1002	2024-01-01 03:46:00	60.89009324546450	50.92356836764010	53.730212137312100
1005	2024-01-01 03:47:00	43.01212381472550	43.9971342403721	50.6406067018618
1003	2024-01-01 03:48:00	52.06861780492800	63.743070689707400	45.61783063617840
1002	2024-01-01 03:49:00	44.46425492994540	43.7335567867259	64.95507468797220
1008	2024-01-01 03:50:00	55.72918484129050	57.919789400131600	29.89366526120360
1009	2024-01-01 03:51:00	60.24947556163760	33.446136123798400	53.061359151557100
1001	2024-01-01 03:52:00	56.47010364382500	48.38190196150040	48.57240745182410
1000	2024-01-01 03:53:00	49.960188505063	50.12311157351360	40.29818770203520
1001	2024-01-01 03:54:00	45.241446634065700	48.05708949384470	53.64454345787720
1006	2024-01-01 03:55:00	49.30697970628890	46.03681702804610	47.80251787638850
1009	2024-01-01 03:56:00	56.559714649596400	43.32484974654880	62.47073466213890
1000	2024-01-01 03:57:00	56.902663991729200	57.54540780014900	58.68065242411470
1005	2024-01-01 03:58:00	55.50826582176120	59.994578550953800	69.06130736373990
1006	2024-01-01 03:59:00	37.17422458442960	49.1783911414335	45.16682069486010
1008	2024-01-01 04:00:00	49.7697754156459	39.033624919783600	63.965544897475200
1007	2024-01-01 04:01:00	43.665710358028500	67.93949331386830	38.341452319845800
1005	2024-01-01 04:02:00	56.64929019905830	41.202025670921200	48.89363500724420
1002	2024-01-01 04:03:00	42.35028246621400	35.40577741516850	45.34752947365730
1007	2024-01-01 04:04:00	54.520537580842200	29.8737808348023	56.02445412909410
1006	2024-01-01 04:05:00	47.1781223918547	50.9945189691266	55.78275798243550
1002	2024-01-01 04:06:00	31.209038167342600	47.825836144847600	40.99380406772030
1008	2024-01-01 04:07:00	59.309592858880000	60.30956649146340	56.58192173984420
1001	2024-01-01 04:08:00	49.747127781360400	56.11084563445550	46.19510917156110
1002	2024-01-01 04:09:00	62.75977295765690	52.90201224585040	41.83202640048310
1001	2024-01-01 04:10:00	33.346909213223600	47.28632804537250	49.882186378576700
1000	2024-01-01 04:11:00	47.08478689082500	61.09977272197670	35.23155838637480
1003	2024-01-01 04:12:00	47.83595579040140	68.67389901752530	59.31306349988770
1004	2024-01-01 04:13:00	52.70206291238310	60.08979199129900	49.4437918955828
1005	2024-01-01 04:14:00	36.74812695843000	45.3646836915079	49.6625437820196
1004	2024-01-01 04:15:00	55.44037856773780	57.81565553882180	49.12833372913490
1000	2024-01-01 04:16:00	69.11662406281030	45.97910274532790	66.46850086691780
1002	2024-01-01 04:17:00	54.745373464655300	38.94932684140030	65.18877688829820
1000	2024-01-01 04:18:00	50.92872401823510	41.009609378780500	63.50761093399190
1004	2024-01-01 04:19:00	36.225425929746300	46.41821595862260	49.14958355741160
1004	2024-01-01 04:20:00	42.25753886442980	51.03959678963540	38.843750875100600
1005	2024-01-01 04:21:00	49.441550991772300	70.60581152575460	49.84020557116090
1007	2024-01-01 04:22:00	44.70223529157170	41.18310524388130	53.14400420727180
1009	2024-01-01 04:23:00	60.262564262709800	63.234884896913300	58.126103038932800
1000	2024-01-01 04:24:00	55.337032009686400	46.82740448307430	53.11182741100240
1003	2024-01-01 04:25:00	76.92378587646970	29.836150125546600	39.73505723810410
1009	2024-01-01 04:26:00	40.19141563575710	44.94273997069660	44.645845296597800
1000	2024-01-01 04:27:00	50.33114611391730	61.76696993167690	43.73863468751080
1008	2024-01-01 04:28:00	36.16507627465710	53.446695193292400	55.39053050405820
1006	2024-01-01 04:29:00	27.775592254096800	54.04451198663960	55.63597453239970
1006	2024-01-01 04:30:00	57.227209794531500	63.2850400884438	56.946318880808700
1004	2024-01-01 04:31:00	54.96615382967360	39.636637110642700	53.01035854672350
1006	2024-01-01 04:32:00	41.4540956535421	39.4824956990775	29.408004902313600
1001	2024-01-01 04:33:00	50.93029619593420	27.36271390703580	32.741403217251900
1003	2024-01-01 04:34:00	43.70732401074460	58.77082071242790	48.59812368660360
1006	2024-01-01 04:35:00	45.05792545156720	55.624842336296000	50.980779204663900
1002	2024-01-01 04:36:00	46.79715387233730	57.23966519591110	62.53665587152980
1001	2024-01-01 04:37:00	41.03434822595720	38.16988775943220	50.77795147995030
1009	2024-01-01 04:38:00	42.833500901800400	33.95751044080150	40.24050669140350
1001	2024-01-01 04:39:00	43.11564556055750	36.80381691566670	56.621648077773700
1000	2024-01-01 04:40:00	54.228788467533300	40.77427727641300	49.82748307135760
1004	2024-01-01 04:41:00	22.257798240151900	65.53958908912850	45.979452144659600
1005	2024-01-01 04:42:00	47.723707385152000	60.00126723782500	33.8540059202989
1005	2024-01-01 04:43:00	39.12318123462330	45.417793593796800	50.851870081112300
1008	2024-01-01 04:44:00	39.484473137747200	52.99251993259990	52.288179109794600
1003	2024-01-01 04:45:00	44.74346625916280	43.216377538522600	40.0385369589395
1000	2024-01-01 04:46:00	49.85660290026840	53.64279760781660	57.443577882062800
1005	2024-01-01 04:47:00	47.85588138293310	38.61904262258000	56.54796798650980
1004	2024-01-01 04:48:00	39.359394902018000	57.50251445973930	50.48912582392980
1009	2024-01-01 04:49:00	57.216965184455800	41.50296702415610	50.11722857942040
1005	2024-01-01 04:50:00	40.973960131395100	58.05915028543160	59.460377466642500
1002	2024-01-01 04:51:00	42.652937440738800	45.72577091805660	53.67530368781030
1001	2024-01-01 04:52:00	52.844917858945200	42.099240464017300	42.9774455105164
1005	2024-01-01 04:53:00	53.20368564292740	66.12996717249660	48.02351716399850
1000	2024-01-01 04:54:00	43.88300338867020	51.76946184893770	55.56849401936080
1006	2024-01-01 04:55:00	20.638379699008400	46.77818628951440	29.6767907566794
1006	2024-01-01 04:56:00	41.145091134121500	57.58178308351260	40.68473951210370
1009	2024-01-01 04:57:00	51.61888186240260	36.60008930425120	56.82137666338980
1006	2024-01-01 04:58:00	56.8860805369003	61.06863589260360	62.08877604216110
1009	2024-01-01 04:59:00	49.20703342471550	48.605552935915500	60.21048740268010
1000	2024-01-01 05:00:00	45.21013952924390	56.00787715668440	58.932933122477800
1003	2024-01-01 05:01:00	72.93211005699320	34.52126538976910	51.29743862671440
1006	2024-01-01 05:02:00	46.275138784946500	46.175740418670000	39.7109659031231
1008	2024-01-01 05:03:00	56.122326867911100	50.04580139345480	48.03376615426770
1004	2024-01-01 05:04:00	36.64947904573100	60.30299213618530	30.067309493808200
1001	2024-01-01 05:05:00	39.09832150791030	56.80411063937480	63.006560862107500
1006	2024-01-01 05:06:00	56.473256114622200	46.075229623825800	41.82887197525690
1009	2024-01-01 05:07:00	60.44561275785370	53.17947757323380	44.66654239976800
1000	2024-01-01 05:08:00	46.10283109806600	62.56569101726980	60.586190526405800
1006	2024-01-01 05:09:00	31.513643083694800	48.000115165774400	33.853730428904600
1005	2024-01-01 05:10:00	48.324426605987700	46.91135039564690	38.10597375974570
1006	2024-01-01 05:11:00	51.89405900779560	31.102953572470900	52.67971343825140
1009	2024-01-01 05:12:00	50.988180389288200	47.2092766465719	55.203804150674800
1002	2024-01-01 05:13:00	44.36610335039000	32.60372961315480	49.28299204825840
1002	2024-01-01 05:14:00	48.471158807390600	48.856653209667900	49.60916887064090
1006	2024-01-01 05:15:00	42.50223155715890	59.88135143242750	62.68377953894450
1001	2024-01-01 05:16:00	38.8816177626314	28.803605249531800	56.36318445060650
1000	2024-01-01 05:17:00	57.556685206468000	62.3420882462079	55.01169934527550
1008	2024-01-01 05:18:00	50.977983134027100	46.69776873343800	57.75646492793740
1008	2024-01-01 05:19:00	48.493164413776700	49.72835132873390	46.99409725311380
1006	2024-01-01 05:20:00	44.92852257227840	44.97580219861460	71.7316566414302
1006	2024-01-01 05:21:00	48.198264434649200	32.867631174513400	26.924684816675200
1002	2024-01-01 05:22:00	51.603164287870000	42.1701082570376	64.57921024118780
1009	2024-01-01 05:23:00	67.28681575814310	70.97410068449480	59.021075187431100
1001	2024-01-01 05:24:00	56.54536849827140	39.03954503746550	52.48288251550850
1006	2024-01-01 05:25:00	43.33690878050910	34.114576382744500	50.800289576021100
1008	2024-01-01 05:26:00	43.44236257294310	51.41291027407100	48.444467028628900
1000	2024-01-01 05:27:00	41.88318899675400	49.142234848276800	61.03443587963410
1003	2024-01-01 05:28:00	47.994794687470300	46.76670209204350	49.601355260001200
1005	2024-01-01 05:29:00	41.87548549759120	50.14447943352260	42.72115260476910
1006	2024-01-01 05:30:00	54.74823744989630	56.44202610696160	59.01982885321680
1009	2024-01-01 05:31:00	23.56483744201950	44.12836400214690	65.84766234059860
1006	2024-01-01 05:32:00	55.35168309274740	51.94410208282620	30.728308769212500
1009	2024-01-01 05:33:00	52.75377487805430	60.23874662130000	73.5709183077032
1001	2024-01-01 05:34:00	62.6274248314764	40.04711333245210	39.632687024703600
1003	2024-01-01 05:35:00	58.76789554553950	26.778186560613700	40.39701723484650
1004	2024-01-01 05:36:00	43.163022147459500	56.70808492095920	37.551102805073900
1000	2024-01-01 05:37:00	57.64298080938510	75.02962575602970	50.008490524646300
1000	2024-01-01 05:38:00	48.31932522785700	49.92645346351190	37.20281715031370
1009	2024-01-01 05:39:00	30.6569324255573	52.019322010659600	38.41739936149110
1002	2024-01-01 05:40:00	51.58831939728890	47.041915669060100	43.114499524163800
1009	2024-01-01 05:41:00	43.757465794293100	65.88060841510260	51.38455675194340
1002	2024-01-01 05:42:00	50.00221516397	49.22243067055130	52.34853598967510
1007	2024-01-01 05:43:00	66.51449830275240	48.13435839985070	62.41197279410090
1008	2024-01-01 05:44:00	52.247869027321600	59.10863814269200	62.18148773194910
1000	2024-01-01 05:45:00	39.82665148810000	45.15727037803180	60.246113140976000
1001	2024-01-01 05:46:00	59.64415005616200	37.153062989241500	47.383828289342700
1009	2024-01-01 05:47:00	53.625425701364400	58.82300379545690	31.58818222003410
1001	2024-01-01 05:48:00	38.64838170968090	44.08452792327850	31.366856016960100
